,rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_score,review_date,review_content
6948,m/the_night_watchmen,Nick Rocco Scalia,FALSE,Film Threat,Fresh,5-Apr,1/4/2018,"The Night Watchmen is damn entertaining, and anyone who can't appreciate it is simply thinking too hard."
6949,m/the_night_watchmen,Molly Henery,FALSE,The Blogging Banshee,Fresh,8.5/10,11/2/2018,"The Night Watchmen is an insanely fun and bloody ride that is sure to tickle the funny bone of horror fans everywhere. In this film you get lots of gore, excitement, and laughs."
6950,m/the_night_watchmen,Tracy Allen,FALSE,PopHorror.com,Fresh,7.5/10,8/8/2019,"...fun, gory and entertaining as hell..."
6951,m/the_night_watchmen,Emilie Black,FALSE,Cinema Crazed,Fresh,4.5/5,4/17/2020,The Night Watchmen is a fun horror-comedy filled with ridiculous non-sense that somehow works in the world where clownpires are a thing and where a metal drummer is more logical in battle than an ex-military.
6952,m/the_return_of_the_vampire,Michael Szymanski,FALSE,Zap2it.com,Rotten,5-Feb,8/30/2002,
6953,m/the_return_of_the_vampire,Ken Hanke,FALSE,"Mountain Xpress (Asheville, NC)",Fresh,5-Apr,6/23/2003,"A straightforward -- almost by-the-numbers -- vampire movie, and one that stays on something like a high school level of horror, but with a strong Lugosi performance."
6954,m/the_return_of_the_vampire,Emanuel Levy,FALSE,EmanuelLevy.Com,Fresh,5-Mar,6/25/2005,
6955,m/the_return_of_the_vampire,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,B-,9/20/2006,One of Bela Lugosi's better later day roles since he played Dracula in the 1930s for Universal.
6956,m/the_return_of_the_vampire,Jeffrey M. Anderson,FALSE,Combustible Celluloid,Rotten,,1/3/2008,"Set during WWII, the film tries to combine wartime propaganda and horror."
6957,m/the_return_of_the_vampire,Matt Brunson,FALSE,Film Frenzy,Fresh,2.5/4,2/24/2019,Lugosi's fine tackling a variation of his signature role -- even if he was already starting to look frail at this point in his career -- and the wartime setting adds some interesting elements.
6958,m/the_return_of_the_vampire,Sara Michelle Fetters,FALSE,MovieFreak.com,Fresh,4-Mar,3/14/2019,"But Legosi is the primary reason to give the film a look, and his playfully lithe performance is an utter delight."
6959,m/the_return_of_the_vampire,Don Q.,FALSE,Cine-Mundial,Fresh,,9/13/2019,[Bela Lugosi] marvelously embodies the sinister character. [Full review in Spanish]
6960,m/the_shed_2019,Jennie Kermode,FALSE,Eye for Film,Fresh,3.5/5,10/8/2019,"Although the horror tropes here are familiar ones, The Shed is well put together and, unlike many films of its ilk, actually has something to say. There's a solidity at its core that will endear it to fans and see it linger in the memory."
6961,m/the_shed_2019,Terry Mesnard,FALSE,Gayly Dreadful,Fresh,5-Mar,10/18/2019,It operates on familiar tropes ... and then it twists it in very dark directions. It's just unfortunate it ultimately devolves into a stereotypical battle with an ancient evil.
6962,m/the_shed_2019,Rafael Motamayor,FALSE,Slashfilm,Fresh,10-Jul,10/18/2019,"The Shed offers a version of the vampire mythos that is deeply rooted in fears and concerns of today and has a valuable lesson: don't be a bully, because you never know what is hiding in the bullied kid's shed."
6963,m/the_shed_2019,Kat Hughes,FALSE,THN,Fresh,5-Mar,10/19/2019,"RIP sparkly moody vampires, as The Shed takes them back to the monstrous beings they have always meant to be."
6964,m/the_shed_2019,Chuck Foster,FALSE,Film Threat,Fresh,10-Aug,11/6/2019,"Without turning into a cheesy after school special, Sabatella spins a classic '80s yarn into brilliant social commentary."
6965,m/the_shed_2019,Christian Toto,FALSE,HollywoodInToto.com,Rotten,4-Feb,11/13/2019,This indie shocker starts strong but doesn't know how to leverage its slick premise.
6966,m/the_shed_2019,Matt Donato,FALSE,Flickering Myth,Rotten,2.5/5,11/14/2019,"If there's one thing The Shed gets right, it's reassuring viewers that vampires can be savage, malicious creatures of nightly fury."
6967,m/the_shed_2019,Peter Sobczynski,FALSE,eFilmCritic.com,Rotten,,11/15/2019,"In the end, The Shed is not quite good enough to be worth seeing, but it is just good enough to make one curious about what Sabatella might have to offer the next time around."
6968,m/the_shed_2019,Rex Reed,TRUE,Observer,Rotten,0/4,11/15/2019,There's nothing to make your hair stand on end in The Shed because it's not convincing.
6969,m/the_shed_2019,Dennis Schwartz,FALSE,Dennis Schwartz Movie Reviews,Fresh,B-,11/15/2019,It's more concerned with how the traumatized people act when facing danger rather than just telling about the vampire's urge to kill.
6970,m/the_shed_2019,Todd Jorgenson,FALSE,Cinemalogue,Rotten,,11/16/2019,"The social subtext doesn't carry much weight alongside the supernatural nonsense, and it's difficult to find sympathy for these characters who consistently lack common sense."
6971,m/the_shed_2019,Noel Murray,TRUE,Los Angeles Times,Fresh,,11/16/2019,"Part angsty teen melodrama, part gore-soaked vampire film, the offbeat horror picture ""The Shed"" should appeal to anyone who likes their genre stories imbued with personal feeling."
6972,m/the_shed_2019,C.H. Newell,FALSE,Father Son Holy Gore,Fresh,5-Mar,12/2/2019,"An interesting morality tale, by way of vampires, about the nature of power between the bullies and the bullied."
6973,m/the_shed_2019,Rich Cline,FALSE,Shadows on the Wall,Fresh,5-Mar,5/1/2020,"Along with the jump-scares and general viciousness, there's a refreshing amount of clever storytelling. This offers a continual stream of witty touches and twisted details that pull the audience in before the overwrought mayhem erupts."
6974,m/the_shed_2019,Leslie Felperin,TRUE,Guardian,Fresh,5-Mar,5/6/2020,"Most of the gore is neatly paired with sight gags to neutralise the terror, and it's an efficient enough machine for generating scares."
6975,m/the_shed_2019,Chris Ward,FALSE,Flickering Myth,Rotten,,5/11/2020,The Shed isn't terrible and it does have promise as a concept but thanks to its lethargic execution there isn't a great deal to recommend it beyond adding it to your queue if it pops up on your streaming service of choice.
6976,m/the_shed_2019,Ryan Larson,FALSE,Ghastly Grinning,Fresh,,6/24/2020,"The Shed is a vicious little bite into the genre, a friendly reemergence of ghoulish vampires and hormonal teenage angst sharing their DNA yet again."
6977,m/the_shed_2019,Brent McKnight,FALSE,The Last Thing I See,Fresh,B-,6/26/2020,"Sheds are where murder happens. That's just a fact of life. If you go into a shed, you're probably going to die a grisly death of one sort or another."
6978,m/the_shed_2019,Hope Madden,FALSE,Columbus Underground,Fresh,3,8/25/2020,He mixes childhood terrors with adolescent angst with smalltown rebellion with something aching and lonely.
6979,m/the_shed_2019,Sean Price,FALSE,The Spool,Rotten,,8/28/2020,"""There are a million different paths writer/director Frank Sabatella can take with this idea, but they choose the least interesting one. """
6980,m/the_twilight_saga_breaking_dawn_part_1,Brent Simon,FALSE,Screen International,Rotten,,11/11/2011,"The performances in Breaking Dawn are largely soapy and melodramatic, especially from Lautner and to a lesser degree Pattinson."
6981,m/the_twilight_saga_breaking_dawn_part_1,Justin Chang,TRUE,Variety,Rotten,,11/11/2011,"All the more disappointing, then, that a story so pregnant with dramatic possibilities should wind up feeling like such an unconsummated opportunity."
6982,m/the_twilight_saga_breaking_dawn_part_1,Todd McCarthy,TRUE,Hollywood Reporter,Rotten,,11/11/2011,An eventful but bloodless first half of the smash series' finale.
6983,m/the_twilight_saga_breaking_dawn_part_1,Mark Adams,FALSE,Daily Mirror (UK),Fresh,5-Apr,11/15/2011,"The Twilight films manage to cleverly blend melodrama with supernatural thrills, and while the film is not without its silly moments and cringeworthy dialogue it does deliver the drama and emotional highs we have come to expect."
6984,m/the_twilight_saga_breaking_dawn_part_1,Peter Bradshaw,TRUE,Guardian,Rotten,5-Jan,11/15/2011,"The vampire drama of Twilight is all about the romantic agony of eternity, and this franchise feels like it's going on for ever."
6985,m/the_twilight_saga_breaking_dawn_part_1,Phil Villarreal,FALSE,OK! Magazine,Rotten,1.5/4,11/16/2011,"Really a half-film, and the boring half at that. Such is the nature of things dubbed ""Part 1."" It's a film about things that will inevitably happen, but don't until the next, more important part."
6986,m/the_twilight_saga_breaking_dawn_part_1,Perri Nemiroff,FALSE,Shockya.com,Rotten,5-Feb,11/16/2011,So bad it requires talking werewolves.
6987,m/the_twilight_saga_breaking_dawn_part_1,Matthew Turner,FALSE,ViewLondon,Rotten,5-Feb,11/16/2011,"Fails to inject its few key scenes with any life thanks to a woeful script, poor direction and lacklustre performances, though fans of the franchise should be used to that by now."
6988,m/the_twilight_saga_breaking_dawn_part_1,Leigh Paatsch,FALSE,Herald Sun (Australia),Rotten,,11/16/2011,"OK, Twilight fans! Come and get it! Your second-last instalment in the saga is being served just the way you like it: drab to the eye, bland on the palate, and room-temperature at all times."
6989,m/the_twilight_saga_breaking_dawn_part_1,Christopher Tookey,FALSE,Daily Mail (UK),Rotten,5-Jan,11/16/2011,A rather good original idea has dwindled into self-parody.
6990,m/the_twilight_saga_breaking_dawn_part_1,Don Groves,FALSE,sbs.com.au,Rotten,2.5/5,11/16/2011,"After all that foreplay, the new Twilight saga is a limp anti-climax."
6991,m/the_twilight_saga_breaking_dawn_part_1,Scott Bowles,TRUE,USA Today,Fresh,4-Mar,11/16/2011,The series is finding momentum as it nears its finale.
6992,m/the_twilight_saga_breaking_dawn_part_1,Simon Miraudo,FALSE,Quickflix,Rotten,5-Feb,11/16/2011,"The picture sidesteps all opportunities to depict the novel's nuttiness... in an intriguing manner and sands down all the edges to leave us with yet another generic melodrama, in which not a single moment rings true."
6993,m/the_twilight_saga_breaking_dawn_part_1,Francesca Steele,FALSE,Sky Cinema,Rotten,5-Feb,11/16/2011,"The script is flat, cliched and repetitive (""You did this!"" yells Jacob. ""I love her!"" pleads Edward) - which might not matter necessarily as it wasn't much better in the predecessors."
6994,m/the_twilight_saga_breaking_dawn_part_1,Matthew Toomey,FALSE,ABC Radio Brisbane,Rotten,C,11/16/2011,"This weekend, millions of people around the globe will be conned into handing over their hard earned cash to see a film with no plot, no action and no climax."
6995,m/the_twilight_saga_breaking_dawn_part_1,Robbie Collin,TRUE,Daily Telegraph (UK),Rotten,5-Jan,11/16/2011,"The wolves speak with bizarre half-human, half-canine voices that put me in mind of Scooby-Doo."
6996,m/the_twilight_saga_breaking_dawn_part_1,Bob Bloom,FALSE,"Journal and Courier (Lafayette, IN)",Rotten,4-Jan,11/17/2011,"One of the glummest, lifeless movies of the year, it is gray and bleak, even when the sun is shining."
6997,m/the_twilight_saga_breaking_dawn_part_1,Rebecca Murray,FALSE,About.com,Rotten,C-,11/17/2011,"Tepid when it needs to be steamy, and the pace is excruciatingly sluggish"
6998,m/the_twilight_saga_breaking_dawn_part_1,Clay Cane,FALSE,BET.com,Rotten,C+,11/17/2011,A half-human and half-vampire fetus is no easy pregnancy. Will Bella die? Will the baby die? Where's Dakota Fanning? Where's Lautner's shirt? Who cares? It's 'Twilight'! The cast could speak an alien language for two hours and fans would be happy.
6999,m/the_twilight_saga_breaking_dawn_part_1,Mark Dujsik,FALSE,Mark Reviews Movies,Rotten,1.5/4,11/17/2011,"[T]he movie resolves everything of any obvious importance by the end, so, again, what's the point of this story?"
7000,m/the_twilight_saga_breaking_dawn_part_1,Walter Chaw,FALSE,Film Freak Central,Rotten,0/4,11/17/2011,Appalling by pretty much every measure.
7001,m/the_twilight_saga_breaking_dawn_part_1,Dustin Putman,FALSE,TheFilmFile.com,Rotten,4-Feb,11/17/2011,Stretches forty-five minutes of material to two hours in order to satisfy the ignorant two-parter conclusion.
7002,m/the_twilight_saga_breaking_dawn_part_1,David Medsker,FALSE,Bullz-Eye.com,Rotten,5-Feb,11/17/2011,"At this point in the story, the characters can't simply be innocent in order for the plot to work - they have to be nave. Edward Cullen is 120 years old. He has no excuse for being nave."
7003,m/the_twilight_saga_breaking_dawn_part_1,R. Kurt Osenlund,FALSE,Slant Magazine,Rotten,4-Jan,11/17/2011,Bella shifts from her intended stance of antiheroine to something close to antimatter in The Twilight Saga: Breaking Dawn Part 1.
7004,m/the_twilight_saga_breaking_dawn_part_1,Amirose Eisenbach,FALSE,IGN Movies,Fresh,5-Mar,11/17/2011,"A stylistic addition to a series about an impossible romance, the power of family and the lengths people will go to in order to fight for what they believe in."
7005,m/the_twilight_saga_breaking_dawn_part_1,Adam Bub,FALSE,MovieFIX,Fresh,5-Mar,11/17/2011,"Shamelessly cheesy, drawn-out and over-the-top as it is, The Twilight Saga: Breaking Dawn - Part 1 is big, bombastic popcorn entertainment that knows exactly what the fans want, and delivers it in epic style."
7006,m/the_twilight_saga_breaking_dawn_part_1,Paul Verhoeven,FALSE,The Vine,Rotten,0/5,11/17/2011,"It's based on a series of truly idiotic novels which, whilst works of an evil marketing genius, are artistic pollutants. Try and avoid getting dragged along to this one."
7007,m/the_twilight_saga_breaking_dawn_part_1,Paul Byrnes,TRUE,Sydney Morning Herald,Rotten,5-Mar,11/17/2011,Condon is directing Breaking Dawn -- Part 2. Let's hope he realises it is broken and that he does fix it.
7008,m/the_twilight_saga_breaking_dawn_part_1,Maitland McDonagh,FALSE,Film Journal International,Rotten,,11/17/2011,"It goes without saying that this is silly stuff played for maximum solemnity, because that's the Twilight series in a nutshell. You either love it with every fiber of your being or dismiss it as pathetic pap for simpering virgins."
7009,m/the_twilight_saga_breaking_dawn_part_1,Rafer Guzman,TRUE,Newsday,Rotten,4-Feb,11/17/2011,"What remains is the total conviction that the ludicrous scenes are dead serious and fiercely meaningful. The result is not quite a laugh a minute, but close."
