rotten_tomatoes_link,critic_name,top_critic,publisher_name,review_type,review_date,review_content
m/abigail_2024,Whang Yee Ling,FALSE,The Straits Times (Singapore),Fresh,4/18/2024,An audaciously batty vampire-cum-heist thriller.
m/abigail_2024,Enid Roman Almansa,FALSE,Cinemania (Spain),Fresh,4/18/2024,Gore and fun with this moment's Scream Queen (and the King). 
m/abigail_2024,Michael Walsh,FALSE,Nerdist,Fresh,4/18/2024,"It's not as gory as you might expect. But by the end of the film, you'll feel as though you personally swam in a pool of blood."
m/abigail_2024,Austen Goslin,FALSE,Polygon,Fresh,4/18/2024,"The soul of Abigail comes, ironically, from its vampiric title character, played with equal parts venom, cleverness, and vulnerability by Alisha Weir."
m/abigail_2024,Pete Hammond,FALSE,Deadline Hollywood Daily,Fresh,4/18/2024,"Short of giving this material to a genius like Guillermo del Toro, they do a fine job in bringing it all to life, helped enormously by Brian Tyler's sensational Grand Guignol-style score."
m/abigail_2024,Zofia Wijaszka,FALSE,Nerdspin,Fresh,4/18/2024,"From start to finish, the creators offer us a violent feast that will appeal to horror film aficionados and vampire fans alike."
m/abigail_2024,Dylan Roth,TRUE,Observer,Fresh,4/18/2024,"If you're looking for a well-balanced popcorn monster movie that doesn't overstep its bounds or overstay its welcome, you've come to the right place."
m/abigail_2024,Neil Pond,FALSE,Neil's Entertainment Picks,Fresh,4/18/2024,"Pint-sized terror is nothing new in Hollywood, but there's a new kid in town, and it looks like she's ready to sink her fangs into a new feisty, freaky horror franchise."
m/abigail_2024,Frank Swietek,FALSE,One Guy's Opinion,Rotten,4/18/2024,"The premise could stretch your capability of suspending belief well past the breaking point, and if not, the wallow in blood and gore that's the movie's way of fleshing it out may challenge your ability to watch it without retching."
m/abigail_2024,Nick Schager,TRUE,The Daily Beast,Rotten,4/18/2024,The real issue here is simply a dearth of noveltyan insurmountable shortcoming for a B-movie that should be able to drum up some thrills from its offspring-of-Nosferatu premise.
m/abigail_2024,Matthew Jackson,FALSE,Paste Magazine,Fresh,4/18/2024,"A chaotic, gleefully gruesome piece of popcorn horror."
m/abigail_2024,Mark Kennedy,TRUE,Associated Press,Fresh,4/18/2024,"Abigail, featuring a 12-year-old tutu-wearing member of the undead, is way better than it should be, a gleeful genre-smashing romp through puddles of gore."
m/abigail_2024,Grace Randolph,FALSE,Beyond the Trailer,Fresh,4/18/2024,A very solid vampire film that gets the job done. The script is good - surprisingly funny - with a strong cast. Radio Silence might not be the most exciting directors but they put together a good horror package - and this is their best film to date.
m/abigail_2024,Carla Hay,FALSE,Culture Mix,Fresh,4/18/2024,The vampire kidnapping flick Abigail is a wickedly funny horror romp that is best enjoyed by people who have a high tolerance for bloody gore on screen. The movie builds suspense on which alliances will survive and which will fall apart.
m/abigail_2024,Murjani Rawls,FALSE,Substream Magazine,Fresh,4/18/2024,It turns out that seeing a pre-teen vampire that does ballet dances in between mauling down an unsuspecting rat pack can just be enough.
m/abigail_2024,William Bibbiani,TRUE,TheWrap,Fresh,4/18/2024,Sharply combines multiple genres and tropes  a few of which are an actual surprise  and sculpts them into a bloody blast of a movie.
m/abigail_2024,Jeffrey Lyles,FALSE,Lyles' Movie Files,Fresh,4/18/2024,"Abigail delivers exactly what the trailers promise. You won't need an umbrella to protect from all the blood and body parts raining down, but it almost feels necessary at times."
m/abigail_2024,Swara Salih,FALSE,But Why Tho? A Geek Community,Fresh,4/18/2024,Barrera showcases why she's above any IP...It's a bloody bag of fun that keeps the Vampire genre feeling fresh and ready to bite into.
m/abigail_2024,Shelagh Rowan-Legg,FALSE,ScreenAnarchy,Fresh,4/18/2024,"You'd likely get more out of Abigail the less you knew in advance. Still, the film is mostly a smart and enjoyable ride, with snapping dialogue, well-rounded characters, some fun action and gory kills, to make it worth your time."
m/abigail_2024,Cody Dericks,FALSE,Next Best Picture,Fresh,4/18/2024,"Abigail will satiate those who've enjoyed the trademark black comedy-horror movies Radio Silence has become known for. However, this isn't nearly as entertaining or schlocky as some of their past offerings."
m/abigail_2024,Aglaia Berlutti,FALSE,El estimulo,Fresh,4/18/2024,The script by Guy Busick and Stephen Shields is full of wit and a voracious sense of humor. The monster is a combination of childlike appetite and curiosity. 
m/abigail_2024,Christian Toto,FALSE,HollywoodInToto.com,Rotten,4/18/2024,Horror-comedy hybrid can't even follow its own braindead rules.
m/abigail_2024,Eric Goldman,FALSE,Eric Goldman (YouTube),Fresh,4/18/2024,"Comedy-horror hybrids can be tricky to pull off but Radio Silence's movies flow so well and are so tonally confident and that's once again the case with Abigail, helped by a great cast who are very much in tune with what they're being asked to do."
m/abigail_2024,Linda Marric,TRUE,HeyUGuys,Fresh,4/18/2024,"With its clever premise, stellar cast, and over-the-top gore, Abigail is sure to satisfy horror fans craving a blood-soaked thrill ride. Possibly the most fun I've had with a horror film this year."
m/abigail_2024,Daniel Bayer,FALSE,AwardsWatch,Fresh,4/18/2024,"Weir has the titular role, though, and she owns the film effortlessly. Equally believable as a frightened child and as a cunning, sadistic vampire, the young actress has the ability to turn her smile from friendly to creepy in a snap."
m/abigail_2024,Richard Crouse,FALSE,Richard Crouse,Fresh,4/18/2024,"Directors Matt Bettinelli-Olpin and Tyler Gillett blow the plasma budget, filling the screen with gallons of bloody goo and arterial discharge. In its last half it is a splatter fest that provides the satisfying guts and gore horror fan expect."
m/abigail_2024,Edward Douglas,FALSE,The Weekend Warrior (Substack),Fresh,4/18/2024,This is the best vampire movie I've seen in some time.
m/abigail_2024,Travis Hopson,FALSE,Punch Drunk Critics,Fresh,4/18/2024,"Abigail is everything they do well all rolled into one extremely funny, absurdly gory, wildly entertaining package."
m/abigail_2024,Anton Bitel,TRUE,Little White Lies,Fresh,4/18/2024,"While you watch it, try to imagine an alternative world in which the film exists free of its own publicity, and so still has the capacity to catch viewers off guard and to throw them for a six. Blame our consumerist culture."
m/abigail_2024,Eddie Harrison,FALSE,film-authority.com,Fresh,4/18/2024,"...a brisk, super-gory, fun franchise-starter..."
m/abigail_2024,Chris Joyce,FALSE,Movies and Munchies (YouTube),Fresh,4/18/2024,"A balanced narrative of endearing characters, suspenseful drama, expertly choreographed action, genuinely comedic deliveries, and an overabundance of bloody gore. There's everything for a horror fan contained in this bat-crap crazy tale of terror."
m/abigail_2024,Avi Offer,FALSE,NYC Movie Guru,Rotten,4/18/2024,"Gritty, gory and well-produced, but overlong, clunky and tedious while low on surprises, cleverness and imagination"
m/abigail_2024,Anthony O'Connor,FALSE,FILMINK (Australia),Fresh,4/18/2024,"... a blood-splattered, limb-lopping good time, albeit one that never quite feels revelatory."
m/abigail_2024,Jim Schembri,FALSE,jimschembri.com,Fresh,4/18/2024,"There some good jokes as a spot of ballet weaved into an otherwise off-the-shelf offering that delivers the requisite quota of gore, blood and projectile vomiting. A nifty bit of fun with loads of fan-pleasing gross-outs."
m/abigail_2024,Peter Gray,FALSE,The AU Review,Fresh,4/18/2024,"Heads roll, bodies explode, and [Melissa] Barrera continues to powerfully embody the final girl figure with a distinct strength and rejection of the atypical formation of such a pattern."
m/abigail_2024,Matt Donato,FALSE,Matt Donato (Authory),Fresh,4/18/2024,"It's stupendously gory, devilishly funny, and boasts all the trademarks of an excellent popcorn movie."
m/abigail_2024,Luis Bond,FALSE,Diario las Americas,Fresh,4/17/2024,Abigail is the precise definition of postmodern cinema. This strange cocktail results in a story whose premise seems implausible and unfeasible but whose ingenious and self-conscious development ultimately brings it to success 
m/abigail_2024,Paul McGuire Grimes,FALSE,Paul's Trip to the Movies,Fresh,4/17/2024,Matt Bettinelli-Olpin and Tyler Gillett know what they're doing with this horror mashup. They play up the ridiculous concept and it's clear they're aiming for laughs and screams with the jump scares and the snark.
m/abigail_2024,Randy Myers,TRUE,San Jose Mercury News,Fresh,4/17/2024,"Abigail doesn't redefine the genre by any means, but it sinks its teeth into you from the start and never lets go."
m/abigail_2024,Rachel Leishman,FALSE,The Mary Sue,Fresh,4/17/2024,"There is, quite literally, a million good things I can say about this movie, and still, it wouldn't be enough. It's Abigail's world and we're just all living in it now, and honestly?"
m/abigail_2024,Katie Walsh,TRUE,Tribune News Service,Fresh,4/17/2024,"Radio Silence have delivered what is essentially a spiritual sequel to their breakout hit, this time with vampires rather than superstitious old-money sadists"
m/abigail_2024,Kevin Harley,FALSE,Total Film,Fresh,4/16/2024,"Despite strong casting -- Weir especially -- and satisfyingly volcanic splatter, blood runs thicker than story in this fun but undernourished shocker."
m/abigail_2024,Alistair Harkness,FALSE,Scotsman,Rotten,4/16/2024,Abigail botches a promising horror premise with protracted build-up to a reveal that the film's marketing campaign has already given away.
m/abigail_2024,Mary Beth McAndrews,FALSE,Dread Central,Fresh,4/16/2024,"Directing duo Tyler Gillett and Matt Bettinelli-Olpin are back to their best with an original, gory story about a heist gone wrong and one nasty juvenile vampire in a tutu."
m/abigail_2024,Carlos Aguilar,TRUE,IGN Movies,Fresh,4/15/2024,"While the overall concept of Abigail comes across as if cobbled together from disparate sources, the actors (for the most part) occupy a consistent, darkly humorous wavelength that helps the elements congeal."
m/abigail_2024,Scott Phillips,FALSE,Forbes,Rotten,4/15/2024,I don't mind that someone made an amusement park ride out of the undead. I just wish it wasn't also brain dead.
m/abigail_2024,Kelly McClure,TRUE,Salon.com,Fresh,4/15/2024,"Abigail has humor, action and lots and LOTS of blood. It's hard to stand out in a red sea of vampire movies, but this one does it."
m/abigail_2024,Meagan Navarro,TRUE,Bloody Disgusting,Fresh,4/11/2024,"With an insane commitment to arterial spray and an enthusiastic ensemble, Abigail winds up another crowd-pleaser from Bettinelli-Olpin and Gillett. It's a bloody blast."
m/abigail_2024,Sharai Bohannon,FALSE,A Nightmare On Fierce Street Podcast,Fresh,4/11/2024,"Abigail is a fun, bloody ride. It also has the most lovable ensemble of morally grey characters this year. The film introduces a new favorite monster into the genre and gives her room to take the biggest swings possible. I lived!"
m/abigail_2024,Michael Gingold,FALSE,Rue Morgue Magazine,Fresh,4/11/2024,"The standout is Weir, commanding the screen despite her small stature and effortlessly switching from apparently helpless, terrified child to savage predator with a mordant sense of humor."
m/abigail_2024,Tessa Smith,FALSE,Mama's Geeky,Fresh,4/10/2024,"An absolutely insane, bloody, campy, gore filled fun fest. Probably the best time at the movies this entire year. See it in a packed theater!"
m/abigail_2024,Rosie Fletcher,FALSE,Den of Geek,Fresh,4/10/2024,"Radio Silence have proven themselves as one of the most exciting, and crucially, fun, voices in the horror genre and Abigail takes this to the next level."
m/abigail_2024,Jordan Williams,FALSE,Screen Rant,Fresh,4/9/2024,"In what may become one of the greatest vampire movies of all time, Abigail provides an extremely bloody, fun, humorous & fresh take on the subgenre."
m/abigail_2024,Cody Leach,FALSE,Cody Leach (YouTube),Fresh,4/9/2024,"Abigail brought everything I want in a vampire flick: great characters, big laughs, and gallons of blood. Alisha Weir is a blast to watch as she plays with her food in Radio Silence's best and most fun movie yet."
m/abigail_2024,Maggie Boccella,FALSE,Collider,Fresh,4/8/2024,"There are points of Abigail that feel very much like paint-by-numbers horror, filled with exposition dumps that effectively took me out of the gooey, bloody narrative in their need to cut tension."
m/abigail_2024,BJ Colangelo,FALSE,Slashfilm,Fresh,4/8/2024,"Abigail sets the bar as the most fun you can have with a horror movie of the year. In other words, Abigail is horror on pointe."
